rop_start,gnb_id,cell_id,rrc_setup_sr_pct,pdu_session_estab_sr_pct,ho_success_rate_pct,session_drop_rate_pct,dl_user_thp_mbps,ul_user_thp_mbps,prb_util_dl_pct,avg_connected_ues,cell_availability_pct
2026-07-06T18:30:00,gNB-001,NRCell-002,98.39,98.75,100.0,0.42,135.3,18.2,82.4,47.2,100.0
2026-07-06T18:30:00,gNB-001,NRCell-003,97.59,98.73,100.0,0.0,132.4,13.7,78.6,18.1,100.0
2026-07-06T18:30:00,gNB-002,NRCell-004,98.17,99.79,98.44,0.64,127.5,13.1,87.9,116.2,100.0
2026-07-06T18:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,1.79,156.8,16.5,75.8,14.7,100.0
2026-07-06T18:30:00,gNB-002,NRCell-006,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-07-06T18:45:00,gNB-001,NRCell-001,99.12,99.1,97.97,0.36,103.8,11.8,91.7,78.5,100.0
2026-07-06T18:45:00,gNB-001,NRCell-002,99.16,99.57,97.83,0.87,128.8,13.2,82.4,49.5,100.0
2026-07-06T18:45:00,gNB-001,NRCell-003,100.0,100.0,100.0,2.41,111.4,14.1,94.3,21.5,100.0
2026-07-06T18:45:00,gNB-002,NRCell-004,98.65,99.1,97.91,0.73,118.9,20.3,92.7,133.8,100.0
2026-07-06T18:45:00,gNB-002,NRCell-005,96.97,100.0,100.0,0.0,146.5,20.0,75.4,15.6,100.0
2026-07-06T18:45:00,gNB-002,NRCell-006,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-07-06T19:00:00,gNB-001,NRCell-001,99.64,99.64,98.63,1.26,128.2,15.2,87.4,123.3,100.0
2026-07-06T19:00:00,gNB-001,NRCell-002,99.05,98.68,97.98,1.34,138.2,22.2,85.1,58.6,100.0
2026-07-06T19:00:00,gNB-001,NRCell-003,97.94,98.91,96.55,1.1,93.2,14.8,94.9,19.8,100.0
2026-07-06T19:00:00,gNB-002,NRCell-004,99.01,99.39,97.93,0.82,107.7,18.8,94.3,118.0,100.0
2026-07-06T19:00:00,gNB-002,NRCell-005,98.72,98.68,100.0,1.33,146.4,18.1,79.0,14.5,100.0
2026-07-06T19:00:00,gNB-002,NRCell-006,96.22,97.81,91.43,3.07,138.7,17.6,84.4,76.4,100.0
2026-07-06T19:15:00,gNB-001,NRCell-001,99.78,99.31,96.0,0.46,132.7,15.6,79.1,96.7,100.0
2026-07-06T19:15:00,gNB-001,NRCell-002,98.52,100.0,97.7,0.39,107.9,12.6,89.3,69.3,100.0
2026-07-06T19:15:00,gNB-001,NRCell-003,98.04,98.95,97.3,1.06,83.9,14.0,99.0,20.2,100.0
2026-07-06T19:15:00,gNB-002,NRCell-004,99.17,99.56,98.54,0.88,87.4,11.0,97.9,80.4,100.0
2026-07-06T19:15:00,gNB-002,NRCell-005,100.0,98.46,100.0,0.0,145.2,22.3,77.3,13.3,100.0
2026-07-06T19:15:00,gNB-002,NRCell-006,96.41,97.86,94.49,1.09,128.4,19.5,80.7,69.5,100.0
2026-07-06T19:30:00,gNB-001,NRCell-001,100.0,99.82,96.86,0.74,143.3,16.4,78.6,87.2,100.0
2026-07-06T19:30:00,gNB-001,NRCell-002,99.26,99.63,95.95,0.0,94.3,14.8,99.0,57.4,100.0
2026-07-06T19:30:00,gNB-001,NRCell-003,97.92,98.89,93.75,4.49,135.4,22.1,85.4,21.7,100.0
2026-07-06T19:30:00,gNB-002,NRCell-004,98.38,99.54,97.19,1.55,109.1,14.9,88.5,142.0,100.0
2026-07-06T19:30:00,gNB-002,NRCell-005,98.65,97.1,96.43,0.0,91.0,10.5,97.9,14.1,100.0
2026-07-06T19:30:00,gNB-002,NRCell-006,96.01,97.25,94.44,1.89,134.2,19.4,87.6,66.8,100.0
2026-07-06T19:45:00,gNB-001,NRCell-001,99.6,99.4,98.99,0.2,119.6,20.9,88.0,121.3,100.0
2026-07-06T19:45:00,gNB-001,NRCell-002,98.07,99.18,98.96,0.41,101.2,17.3,95.4,72.1,100.0
2026-07-06T19:45:00,gNB-001,NRCell-003,97.98,100.0,97.44,0.0,151.4,24.8,79.2,17.6,100.0
2026-07-06T19:45:00,gNB-002,NRCell-004,99.12,98.75,97.33,0.36,97.7,12.3,99.0,100.0,100.0
2026-07-06T19:45:00,gNB-002,NRCell-005,100.0,98.68,91.3,1.33,148.1,26.1,79.2,17.6,100.0
2026-07-06T19:45:00,gNB-002,NRCell-006,95.68,98.52,90.58,2.1,101.9,14.6,92.7,80.8,100.0
2026-07-06T20:00:00,gNB-001,NRCell-001,99.39,99.14,96.32,0.65,142.3,17.2,81.4,88.6,100.0
2026-07-06T20:00:00,gNB-001,NRCell-002,99.65,99.27,97.62,0.74,111.3,18.2,92.9,53.9,100.0
2026-07-06T20:00:00,gNB-001,NRCell-003,100.0,100.0,93.1,2.3,126.5,12.9,86.9,15.6,100.0
2026-07-06T20:00:00,gNB-002,NRCell-004,99.47,99.28,96.81,0.73,102.1,15.3,98.6,127.6,100.0
2026-07-06T20:00:00,gNB-002,NRCell-005,98.53,98.46,88.24,0.0,98.2,14.9,96.7,13.8,100.0
2026-07-06T20:00:00,gNB-002,NRCell-006,96.39,96.51,95.15,0.99,107.8,19.4,92.1,75.3,100.0
2026-07-06T20:15:00,gNB-001,NRCell-001,99.44,99.8,98.3,0.2,137.5,16.6,78.7,85.6,100.0
2026-07-06T20:15:00,gNB-001,NRCell-002,99.65,99.29,97.94,0.36,115.2,20.7,87.9,52.8,100.0
2026-07-06T20:15:00,gNB-001,NRCell-003,97.92,100.0,93.55,1.11,85.9,11.7,99.0,18.7,100.0
2026-07-06T20:15:00,gNB-002,NRCell-004,99.09,99.25,99.07,0.76,104.5,11.5,92.9,111.5,100.0
2026-07-06T20:15:00,gNB-002,NRCell-005,96.72,100.0,100.0,0.0,91.7,14.0,99.0,10.9,100.0
2026-07-06T20:15:00,gNB-002,NRCell-006,94.18,97.51,95.24,1.98,145.1,17.3,81.4,80.0,100.0
2026-07-06T20:30:00,gNB-001,NRCell-001,99.17,99.14,98.89,0.44,105.0,16.0,90.3,80.5,100.0
2026-07-06T20:30:00,gNB-001,NRCell-002,98.31,100.0,98.75,1.39,120.7,14.2,90.9,63.6,100.0
2026-07-06T20:30:00,gNB-001,NRCell-003,98.7,98.67,96.0,2.7,151.5,24.6,78.1,21.6,100.0
2026-07-06T20:30:00,gNB-002,NRCell-004,99.31,99.08,98.71,0.74,142.3,24.4,79.9,128.6,100.0
2026-07-06T20:30:00,gNB-002,NRCell-005,100.0,98.88,96.97,1.14,144.2,18.6,80.0,19.3,100.0
2026-07-06T20:30:00,gNB-002,NRCell-006,96.08,97.0,92.11,2.17,108.5,18.0,95.2,60.3,100.0
2026-07-06T20:45:00,gNB-001,NRCell-001,99.56,99.07,97.69,0.47,110.8,16.2,89.1,115.6,100.0
2026-07-06T20:45:00,gNB-001,NRCell-002,99.22,100.0,96.77,0.4,166.4,18.6,75.1,48.4,100.0
2026-07-06T20:45:00,gNB-001,NRCell-003,100.0,99.0,93.94,0.0,155.3,26.6,79.4,23.3,100.0
2026-07-06T20:45:00,gNB-002,NRCell-004,99.12,99.62,98.51,0.94,132.1,18.9,84.6,108.5,100.0
2026-07-06T20:45:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,101.9,13.6,92.6,13.7,100.0
2026-07-06T20:45:00,gNB-002,NRCell-006,96.31,97.75,90.1,2.96,134.2,18.8,80.4,70.4,100.0
2026-07-06T21:00:00,gNB-001,NRCell-001,99.61,99.59,98.87,0.82,149.7,24.6,78.4,102.9,100.0
2026-07-06T21:00:00,gNB-001,NRCell-002,97.89,99.12,96.15,0.44,148.7,25.4,75.6,63.2,100.0
2026-07-06T21:00:00,gNB-001,NRCell-003,99.06,98.08,100.0,0.0,145.1,18.9,81.8,21.9,100.0
2026-07-06T21:00:00,gNB-002,NRCell-004,99.27,99.26,98.82,0.56,175.3,27.2,72.0,105.4,100.0
2026-07-06T21:00:00,gNB-002,NRCell-005,100.0,100.0,100.0,1.85,152.9,23.8,76.9,14.6,100.0
2026-07-06T21:00:00,gNB-002,NRCell-006,94.97,98.41,93.7,2.26,112.8,13.5,88.0,65.8,100.0
2026-07-06T21:15:00,gNB-001,NRCell-001,98.58,99.75,97.27,0.25,135.2,22.6,85.2,102.2,100.0
2026-07-06T21:15:00,gNB-001,NRCell-002,98.72,99.13,96.91,0.88,142.6,16.7,76.6,52.9,100.0
2026-07-06T21:15:00,gNB-001,NRCell-003,97.96,100.0,96.55,0.0,163.0,28.8,72.1,20.0,100.0
2026-07-06T21:15:00,gNB-002,NRCell-004,99.02,99.6,98.82,0.61,122.5,17.0,83.1,115.3,100.0
2026-07-06T21:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,137.4,24.3,84.2,10.7,100.0
2026-07-06T21:15:00,gNB-002,NRCell-006,94.59,96.76,93.28,1.12,145.6,19.7,82.2,63.4,100.0
2026-07-06T21:30:00,gNB-001,NRCell-001,99.46,99.45,97.83,0.28,156.5,24.8,68.5,89.9,100.0
2026-07-06T21:30:00,gNB-001,NRCell-002,99.6,98.8,98.82,0.0,187.6,19.7,66.0,63.5,100.0
2026-07-06T21:30:00,gNB-001,NRCell-003,97.83,97.67,100.0,0.0,156.5,20.5,76.9,13.7,100.0
2026-07-06T21:30:00,gNB-002,NRCell-004,98.82,98.8,98.03,0.61,136.0,15.5,78.8,100.8,100.0
2026-07-06T21:30:00,gNB-002,NRCell-005,98.48,100.0,100.0,1.59,159.2,22.5,76.4,9.3,100.0
2026-07-06T21:30:00,gNB-002,NRCell-006,97.1,98.05,94.92,0.79,141.9,19.1,83.1,58.1,100.0
2026-07-06T21:45:00,gNB-001,NRCell-001,99.51,99.74,98.36,0.77,187.0,23.9,61.6,64.1,100.0
2026-07-06T21:45:00,gNB-001,NRCell-002,98.51,100.0,97.47,0.53,201.1,28.5,64.2,43.2,100.0
2026-07-06T21:45:00,gNB-001,NRCell-003,100.0,100.0,96.77,1.41,143.7,17.5,73.4,17.5,100.0
2026-07-06T21:45:00,gNB-002,NRCell-004,98.98,98.94,96.36,0.81,170.8,23.0,71.4,72.7,100.0
2026-07-06T21:45:00,gNB-002,NRCell-005,100.0,100.0,100.0,1.89,171.2,21.4,68.6,12.5,100.0
2026-07-06T21:45:00,gNB-002,NRCell-006,96.56,97.8,91.43,1.87,155.8,23.6,74.9,44.6,100.0
2026-07-06T22:00:00,gNB-001,NRCell-001,98.82,99.38,98.15,0.31,166.1,24.1,66.1,74.0,100.0
2026-07-06T22:00:00,gNB-001,NRCell-002,99.05,99.01,98.7,1.0,147.6,26.4,74.9,31.5,100.0
2026-07-06T22:00:00,gNB-001,NRCell-003,98.61,98.57,100.0,1.45,175.4,31.1,72.3,13.2,100.0
2026-07-06T22:00:00,gNB-002,NRCell-004,98.23,99.47,97.92,0.0,176.3,31.1,71.5,64.3,100.0
2026-07-06T22:00:00,gNB-002,NRCell-005,95.74,100.0,94.12,0.0,163.4,17.9,71.0,9.0,100.0
2026-07-06T22:00:00,gNB-002,NRCell-006,97.65,96.06,91.8,1.54,178.5,21.8,61.0,36.9,100.0
2026-07-06T22:15:00,gNB-001,NRCell-001,99.03,99.66,97.56,1.01,162.8,24.7,65.8,54.3,100.0
2026-07-06T22:15:00,gNB-001,NRCell-002,99.03,98.53,97.1,0.5,167.1,25.0,69.2,48.8,100.0
2026-07-06T22:15:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,176.5,30.7,67.4,10.7,100.0
2026-07-06T22:15:00,gNB-002,NRCell-004,98.6,99.41,96.18,0.59,188.1,26.6,56.6,75.2,100.0
2026-07-06T22:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,158.5,22.5,69.6,11.4,100.0
2026-07-06T22:15:00,gNB-002,NRCell-006,93.67,95.89,91.55,2.38,180.2,26.3,58.2,41.3,100.0
2026-07-06T22:30:00,gNB-001,NRCell-001,98.56,99.62,97.59,0.0,222.4,22.5,51.6,65.0,100.0
2026-07-06T22:30:00,gNB-001,NRCell-002,97.88,99.44,97.96,0.56,201.7,34.1,51.6,36.8,100.0
2026-07-06T22:30:00,gNB-001,NRCell-003,100.0,100.0,90.91,0.0,156.5,17.1,69.1,16.7,100.0
2026-07-06T22:30:00,gNB-002,NRCell-004,99.17,99.72,97.66,0.28,224.2,30.6,53.3,77.9,100.0
2026-07-06T22:30:00,gNB-002,NRCell-005,97.78,97.56,100.0,2.5,189.2,21.7,65.8,7.8,100.0
2026-07-06T22:30:00,gNB-002,NRCell-006,94.71,96.32,93.75,1.64,210.7,27.9,57.4,35.0,100.0
2026-07-06T22:45:00,gNB-001,NRCell-001,99.3,100.0,100.0,0.72,240.4,25.2,46.1,46.6,100.0
2026-07-06T22:45:00,gNB-001,NRCell-002,99.3,99.26,100.0,0.75,193.7,25.6,60.1,33.7,100.0
2026-07-06T22:45:00,gNB-001,NRCell-003,100.0,100.0,100.0,1.82,208.8,35.5,60.2,13.2,100.0
2026-07-06T22:45:00,gNB-002,NRCell-004,99.67,99.34,99.24,0.33,230.7,34.8,49.3,73.8,100.0
2026-07-06T22:45:00,gNB-002,NRCell-005,100.0,98.0,88.24,0.0,218.1,24.6,56.5,8.4,100.0
2026-07-06T22:45:00,gNB-002,NRCell-006,94.7,95.77,95.56,0.74,203.2,35.6,55.3,38.4,100.0
2026-07-06T23:00:00,gNB-001,NRCell-001,99.26,98.86,97.7,0.77,240.3,30.7,47.0,57.6,100.0
2026-07-06T23:00:00,gNB-001,NRCell-002,99.26,100.0,100.0,0.0,189.8,23.4,54.2,23.6,100.0
2026-07-06T23:00:00,gNB-001,NRCell-003,100.0,98.21,95.45,1.82,193.7,31.3,57.2,13.5,100.0
2026-07-06T23:00:00,gNB-002,NRCell-004,99.01,98.97,92.5,0.0,246.2,24.7,48.5,56.2,100.0
2026-07-06T23:00:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,186.3,21.3,61.0,10.4,100.0
2026-07-06T23:00:00,gNB-002,NRCell-006,97.06,96.95,95.35,1.89,211.8,31.0,50.7,30.9,100.0
2026-07-06T23:15:00,gNB-001,NRCell-001,99.52,99.51,98.46,0.0,223.1,35.9,40.4,43.8,100.0
2026-07-06T23:15:00,gNB-001,NRCell-002,98.31,100.0,93.94,0.0,214.7,21.8,49.8,22.1,100.0
2026-07-06T23:15:00,gNB-001,NRCell-003,98.0,97.92,94.74,0.0,204.7,25.1,49.6,10.2,100.0
2026-07-06T23:15:00,gNB-002,NRCell-004,99.17,99.14,95.0,0.87,251.0,41.3,39.5,48.4,100.0
2026-07-06T23:15:00,gNB-002,NRCell-005,97.22,100.0,100.0,0.0,198.5,34.3,59.1,8.3,100.0
2026-07-06T23:15:00,gNB-002,NRCell-006,97.62,98.36,87.1,2.5,215.1,37.3,47.6,27.8,100.0
2026-07-06T23:30:00,gNB-001,NRCell-001,99.1,99.54,98.36,0.46,267.6,40.4,39.0,39.8,100.0
2026-07-06T23:30:00,gNB-001,NRCell-002,98.1,100.0,100.0,0.0,219.2,23.1,47.7,23.9,100.0
2026-07-06T23:30:00,gNB-001,NRCell-003,97.96,100.0,90.48,2.13,235.5,36.8,45.4,8.4,100.0
2026-07-06T23:30:00,gNB-002,NRCell-004,96.89,99.46,98.63,0.0,240.8,32.0,44.1,42.1,100.0
2026-07-06T23:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,208.9,23.4,54.0,5.7,100.0
2026-07-06T23:30:00,gNB-002,NRCell-006,99.12,98.17,94.29,2.8,213.4,33.9,43.5,22.3,100.0
2026-07-06T23:45:00,gNB-001,NRCell-001,100.0,100.0,94.92,0.0,237.3,30.7,37.3,36.9,100.0
2026-07-06T23:45:00,gNB-001,NRCell-002,98.92,100.0,100.0,0.0,212.0,32.9,46.1,21.4,100.0
2026-07-06T23:45:00,gNB-001,NRCell-003,100.0,97.78,100.0,0.0,232.8,27.6,49.4,9.9,100.0
2026-07-06T23:45:00,gNB-002,NRCell-004,98.12,99.01,97.44,0.5,215.7,22.9,42.4,51.5,100.0
2026-07-06T23:45:00,gNB-002,NRCell-005,96.55,100.0,100.0,0.0,203.5,25.3,51.4,7.7,100.0
2026-07-06T23:45:00,gNB-002,NRCell-006,97.56,96.49,88.37,2.73,266.6,45.7,37.8,31.1,100.0
2026-07-07T00:00:00,gNB-001,NRCell-001,99.16,99.14,100.0,0.87,297.5,51.7,29.9,26.1,100.0
2026-07-07T00:00:00,gNB-001,NRCell-002,100.0,100.0,96.55,0.0,280.4,45.2,30.6,13.6,100.0
2026-07-07T00:00:00,gNB-001,NRCell-003,100.0,100.0,100.0,3.23,261.1,46.2,39.3,6.1,100.0
2026-07-07T00:00:00,gNB-002,NRCell-004,98.47,99.19,98.11,0.0,256.1,45.3,25.8,28.3,100.0
2026-07-07T00:00:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,237.8,25.4,40.1,4.9,100.0
2026-07-07T00:00:00,gNB-002,NRCell-006,98.57,100.0,100.0,4.48,285.5,37.7,27.9,12.4,100.0
2026-07-07T00:15:00,gNB-001,NRCell-001,99.09,99.03,96.97,0.98,264.9,38.9,30.1,26.7,100.0
2026-07-07T00:15:00,gNB-001,NRCell-002,100.0,100.0,100.0,1.54,278.6,40.0,30.7,18.4,100.0
2026-07-07T00:15:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,261.0,28.0,38.2,6.0,100.0
2026-07-07T00:15:00,gNB-002,NRCell-004,99.2,100.0,96.88,0.0,278.5,33.7,28.8,19.0,100.0
2026-07-07T00:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,7.14,227.7,38.5,44.1,6.1,100.0
2026-07-07T00:15:00,gNB-002,NRCell-006,97.26,98.57,88.89,0.0,291.8,37.6,28.4,14.7,100.0
2026-07-07T00:30:00,gNB-001,NRCell-001,99.01,100.0,96.55,0.0,293.8,30.9,25.9,16.2,100.0
2026-07-07T00:30:00,gNB-001,NRCell-002,98.57,100.0,100.0,1.47,265.4,34.3,32.6,16.5,100.0
2026-07-07T00:30:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,231.1,39.6,43.2,6.8,100.0
2026-07-07T00:30:00,gNB-002,NRCell-004,98.32,99.11,96.97,1.8,263.4,34.1,25.9,25.0,100.0
2026-07-07T00:30:00,gNB-002,NRCell-005,100.0,100.0,87.5,9.09,218.1,28.2,41.6,5.7,100.0
2026-07-07T00:30:00,gNB-002,NRCell-006,97.59,96.25,95.45,6.49,272.2,31.3,30.2,12.7,100.0
2026-07-07T00:45:00,gNB-001,NRCell-001,97.92,100.0,96.43,1.1,289.0,47.8,27.4,23.1,100.0
2026-07-07T00:45:00,gNB-001,NRCell-002,100.0,100.0,90.91,0.0,245.0,42.2,33.7,15.0,100.0
2026-07-07T00:45:00,gNB-001,NRCell-003,100.0,100.0,90.91,0.0,217.4,27.5,42.7,6.2,100.0
2026-07-07T00:45:00,gNB-002,NRCell-004,100.0,100.0,96.88,0.81,253.5,34.6,29.6,24.2,100.0
2026-07-07T00:45:00,gNB-002,NRCell-005,96.3,100.0,100.0,4.17,233.9,33.9,37.7,4.2,100.0
2026-07-07T00:45:00,gNB-002,NRCell-006,98.57,100.0,100.0,0.0,287.2,34.1,29.9,10.5,100.0
2026-07-07T01:00:00,gNB-001,NRCell-001,100.0,100.0,100.0,0.0,267.9,31.6,27.0,23.5,100.0
2026-07-07T01:00:00,gNB-001,NRCell-002,100.0,100.0,100.0,0.0,264.8,43.6,34.4,12.3,100.0
2026-07-07T01:00:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,255.7,28.2,37.9,5.6,100.0
2026-07-07T01:00:00,gNB-002,NRCell-004,99.12,100.0,100.0,0.0,286.7,45.1,27.8,22.8,100.0
2026-07-07T01:00:00,gNB-002,NRCell-005,100.0,100.0,100.0,3.57,266.3,35.6,37.4,5.3,100.0
2026-07-07T01:00:00,gNB-002,NRCell-006,97.22,100.0,83.87,1.45,284.1,46.4,27.2,15.5,100.0
2026-07-07T01:15:00,gNB-001,NRCell-001,100.0,100.0,100.0,0.0,277.0,42.2,30.0,16.0,100.0
2026-07-07T01:15:00,gNB-001,NRCell-002,98.72,98.67,100.0,1.35,237.7,28.4,33.3,13.8,100.0
2026-07-07T01:15:00,gNB-001,NRCell-003,97.3,100.0,100.0,0.0,273.0,47.9,38.5,8.8,100.0
2026-07-07T01:15:00,gNB-002,NRCell-004,99.17,99.13,96.97,0.0,278.2,29.1,28.1,24.6,100.0
2026-07-07T01:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,276.7,39.6,36.5,4.4,100.0
2026-07-07T01:15:00,gNB-002,NRCell-006,95.77,100.0,89.47,0.0,300.0,41.7,27.8,14.4,100.0
2026-07-07T01:30:00,gNB-001,NRCell-001,98.1,98.99,97.14,1.02,272.2,28.1,30.0,21.5,100.0
2026-07-07T01:30:00,gNB-001,NRCell-002,100.0,100.0,100.0,0.0,272.5,37.7,30.7,11.8,100.0
2026-07-07T01:30:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,257.5,36.5,43.2,7.9,100.0
2026-07-07T01:30:00,gNB-002,NRCell-004,97.46,97.32,97.67,0.0,301.1,39.4,28.6,29.3,100.0
2026-07-07T01:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,268.1,44.2,37.6,6.2,100.0
2026-07-07T01:30:00,gNB-002,NRCell-006,97.3,98.59,92.86,5.71,271.3,32.7,28.4,13.2,100.0
2026-07-07T01:45:00,gNB-001,NRCell-001,100.0,100.0,100.0,0.0,261.6,30.9,27.7,20.2,100.0
2026-07-07T01:45:00,gNB-001,NRCell-002,100.0,100.0,100.0,1.3,268.2,27.2,29.4,18.0,100.0
2026-07-07T01:45:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,233.9,34.4,36.8,7.0,100.0
2026-07-07T01:45:00,gNB-002,NRCell-004,97.74,98.39,97.62,0.0,277.5,41.3,30.4,25.1,100.0
2026-07-07T01:45:00,gNB-002,NRCell-005,100.0,100.0,88.89,0.0,239.6,32.7,42.7,4.4,100.0
2026-07-07T01:45:00,gNB-002,NRCell-006,93.65,94.83,95.45,1.82,308.1,39.7,25.8,16.4,100.0
2026-07-07T02:00:00,gNB-001,NRCell-001,100.0,100.0,96.55,1.87,253.9,42.3,28.0,21.5,100.0
2026-07-07T02:00:00,gNB-001,NRCell-002,97.7,100.0,100.0,0.0,236.9,32.5,34.5,14.9,100.0
2026-07-07T02:00:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,233.7,31.4,41.2,7.6,100.0
2026-07-07T02:00:00,gNB-002,NRCell-004,97.69,98.41,98.21,0.0,263.5,39.6,27.0,25.7,100.0
2026-07-07T02:00:00,gNB-002,NRCell-005,100.0,96.3,100.0,3.85,223.5,39.0,40.1,5.4,100.0
2026-07-07T02:00:00,gNB-002,NRCell-006,97.26,97.14,100.0,2.94,251.1,41.4,28.0,17.8,100.0
2026-07-07T02:15:00,gNB-001,NRCell-001,98.2,100.0,100.0,0.95,256.8,44.5,30.6,19.9,100.0
2026-07-07T02:15:00,gNB-001,NRCell-002,97.1,98.46,90.48,0.0,265.4,38.6,29.6,16.6,100.0
2026-07-07T02:15:00,gNB-001,NRCell-003,97.37,100.0,91.67,0.0,267.3,47.2,39.3,7.6,100.0
2026-07-07T02:15:00,gNB-002,NRCell-004,99.22,99.17,100.0,0.83,254.5,42.8,28.5,26.5,100.0
2026-07-07T02:15:00,gNB-002,NRCell-005,100.0,94.74,100.0,0.0,234.7,32.8,39.0,5.2,100.0
2026-07-07T02:15:00,gNB-002,NRCell-006,90.91,95.52,88.89,3.12,267.4,40.4,27.1,13.0,100.0
2026-07-07T02:30:00,gNB-001,NRCell-001,98.96,100.0,100.0,1.1,302.8,40.1,27.8,20.2,100.0
2026-07-07T02:30:00,gNB-001,NRCell-002,98.92,100.0,97.22,1.12,254.3,30.6,31.7,14.2,100.0
2026-07-07T02:30:00,gNB-001,NRCell-003,96.97,100.0,84.62,0.0,251.7,25.3,38.5,7.1,100.0
2026-07-07T02:30:00,gNB-002,NRCell-004,98.4,99.17,100.0,1.67,263.9,47.1,30.7,30.1,100.0
2026-07-07T02:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,214.9,26.5,42.8,5.9,100.0
2026-07-07T02:30:00,gNB-002,NRCell-006,97.14,96.92,100.0,1.59,258.1,31.4,27.5,10.8,100.0
2026-07-07T02:45:00,gNB-001,NRCell-001,99.09,100.0,100.0,0.0,249.1,41.3,28.4,20.3,100.0
2026-07-07T02:45:00,gNB-001,NRCell-002,100.0,98.61,96.43,0.0,271.0,35.2,30.3,15.6,100.0
2026-07-07T02:45:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,270.5,34.8,39.7,5.9,100.0
2026-07-07T02:45:00,gNB-002,NRCell-004,100.0,100.0,97.5,0.0,259.2,27.0,26.8,20.1,100.0
2026-07-07T02:45:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,236.7,27.8,40.3,5.0,100.0
2026-07-07T02:45:00,gNB-002,NRCell-006,89.04,100.0,87.5,3.23,282.1,47.1,26.2,15.3,100.0
2026-07-07T03:00:00,gNB-001,NRCell-001,99.16,100.0,100.0,0.88,254.8,39.0,29.2,20.7,100.0
2026-07-07T03:00:00,gNB-001,NRCell-002,100.0,100.0,86.96,0.0,286.7,30.8,30.0,17.8,100.0
2026-07-07T03:00:00,gNB-001,NRCell-003,94.74,97.14,88.89,2.94,264.9,39.0,38.3,7.4,100.0
2026-07-07T03:00:00,gNB-002,NRCell-004,98.44,99.17,100.0,0.0,269.3,28.8,27.4,27.8,100.0
2026-07-07T03:00:00,gNB-002,NRCell-005,100.0,100.0,87.5,8.0,232.1,37.1,37.7,5.0,100.0
2026-07-07T03:00:00,gNB-002,NRCell-006,97.06,98.46,84.0,4.69,263.2,39.1,29.0,16.5,100.0
2026-07-07T03:15:00,gNB-001,NRCell-001,99.07,100.0,100.0,1.94,264.4,37.8,26.8,18.9,100.0
2026-07-07T03:15:00,gNB-001,NRCell-002,100.0,98.39,100.0,0.0,285.5,48.4,32.9,12.5,100.0
2026-07-07T03:15:00,gNB-001,NRCell-003,100.0,100.0,100.0,3.03,265.1,47.3,36.6,6.1,100.0
2026-07-07T03:15:00,gNB-002,NRCell-004,99.31,97.87,100.0,1.45,254.4,42.8,27.6,21.6,100.0
2026-07-07T03:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,220.1,29.4,41.2,5.8,100.0
2026-07-07T03:15:00,gNB-002,NRCell-006,96.3,100.0,89.66,2.67,294.9,33.0,27.6,16.5,100.0
2026-07-07T03:30:00,gNB-001,NRCell-001,99.1,99.07,96.67,0.0,259.4,32.1,28.7,27.7,100.0
2026-07-07T03:30:00,gNB-001,NRCell-002,96.7,100.0,100.0,0.0,247.6,30.4,31.7,19.3,100.0
2026-07-07T03:30:00,gNB-001,NRCell-003,97.14,96.88,87.5,0.0,248.7,35.1,37.6,8.2,100.0
2026-07-07T03:30:00,gNB-002,NRCell-004,98.54,100.0,100.0,2.27,270.9,38.7,31.4,22.9,100.0
2026-07-07T03:30:00,gNB-002,NRCell-005,100.0,89.66,91.67,3.85,229.2,36.1,37.8,5.4,100.0
2026-07-07T03:30:00,gNB-002,NRCell-006,95.59,93.65,96.0,0.0,270.4,42.5,26.7,17.2,100.0
2026-07-07T03:45:00,gNB-001,NRCell-001,96.92,100.0,96.0,2.44,274.4,36.1,29.4,19.2,100.0
2026-07-07T03:45:00,gNB-001,NRCell-002,100.0,100.0,95.45,3.85,249.5,32.8,36.0,13.4,100.0
2026-07-07T03:45:00,gNB-001,NRCell-003,95.0,100.0,100.0,0.0,258.9,34.8,38.1,8.0,100.0
